time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,rollout/success_rate,eval/mean_reward,eval/success_rate,eval/mean_ep_length,train/actor_loss,train/learning_rate,train/n_updates,train/ent_coef_loss,train/ent_coef,train/critic_loss
290,266,14500,50.0,54,-50.0,0.0,,,,4.688656330108643,0.0009951670000000001,4499,-9.509664535522461,0.014182238839566708,0.2027740180492401
291,267,14550,50.0,54,-50.0,0.0,,,,4.8704047203063965,0.0009951503333333334,4549,-9.114059448242188,0.013608074747025967,0.1417025923728943
292,268,14600,50.0,54,-50.0,0.0,,,,5.079998970031738,0.0009951336666666668,4599,-9.762066841125488,0.013062996789813042,0.14201655983924866
293,269,14650,50.0,54,-50.0,0.0,,,,4.726974964141846,0.000995117,4649,-9.680599212646484,0.012548032216727734,0.11385506391525269
294,270,14700,50.0,54,-50.0,0.0,,,,5.017280578613281,0.0009951003333333334,4699,-8.559016227722168,0.01202048547565937,0.20368672907352448
295,270,14750,50.0,54,-50.0,0.0,,,,4.6990532875061035,0.0009950836666666667,4749,-10.549964904785156,0.011516044847667217,0.11178281903266907
296,271,14800,50.0,54,-50.0,0.0,,,,4.796724796295166,0.000995067,4799,-9.028502464294434,0.011034009046852589,0.21646037697792053
297,272,14850,50.0,54,-50.0,0.0,,,,4.892465591430664,0.0009950503333333333,4849,-7.549714088439941,0.010619412176311016,0.06991514563560486
298,273,14900,50.0,54,-50.0,0.0,,,,4.803998947143555,0.0009950336666666667,4899,-11.676275253295898,0.010184199549257755,0.09718602895736694
299,274,14950,50.0,54,-50.0,0.0,,,,4.53296422958374,0.0009950170000000002,4949,-10.020652770996094,0.009751399978995323,0.12096641957759857
,,15000,,,,,-50.0,0.0,50.0,4.907846450805664,0.0009950003333333334,4999,-7.754103183746338,0.009381014853715897,0.16022226214408875
300,324,15000,50.0,46,-50.0,0.0,,,,,,,,,
301,325,15050,50.0,46,-50.0,0.0,,,,4.625014305114746,0.0009949836666666668,5049,-10.037164688110352,0.009029668755829334,0.09147672355175018
302,326,15100,50.0,46,-50.0,0.0,,,,4.894679069519043,0.000994967,5099,-7.7740020751953125,0.008688067086040974,0.11985888332128525
303,326,15150,50.0,46,-50.0,0.0,,,,4.787698745727539,0.0009949503333333335,5149,-8.741167068481445,0.008354468271136284,0.11342498660087585
304,327,15200,50.0,46,-50.0,0.0,,,,4.942760944366455,0.0009949336666666667,5199,-8.659866333007812,0.008048535324633121,0.1394549459218979
305,328,15250,50.0,46,-50.0,0.0,,,,4.691380023956299,0.0009949170000000001,5249,-9.788086891174316,0.007739978842437267,0.11236810684204102
306,329,15300,50.0,46,-50.0,0.0,,,,4.772043228149414,0.0009949003333333333,5299,-7.686966896057129,0.007448982913047075,0.08821378648281097
307,330,15350,50.0,46,-50.0,0.0,,,,4.693115234375,0.0009948836666666668,5349,-9.086055755615234,0.007174922153353691,0.11624711751937866
308,330,15400,50.0,46,-50.0,0.0,,,,4.9558610916137695,0.000994867,5399,-7.519737720489502,0.0069039021618664265,0.08744387328624725
309,331,15450,50.0,46,-50.0,0.0,,,,4.71581506729126,0.0009948503333333334,5449,-9.036338806152344,0.0066619087010622025,0.10941092669963837
310,332,15500,50.0,46,-50.0,0.0,,,,4.75718355178833,0.0009948336666666666,5499,-8.48383903503418,0.0064085498452186584,0.06669578701257706
311,333,15550,50.0,46,-50.0,0.0,,,,4.755792617797852,0.000994817,5549,-7.700818061828613,0.0061686960980296135,0.08343490958213806
312,334,15600,50.0,46,-50.0,0.0,,,,4.8815016746521,0.0009948003333333333,5599,-9.594217300415039,0.00594389857724309,0.10512206703424454
313,334,15650,50.0,46,-50.0,0.0,,,,4.772028923034668,0.0009947836666666667,5649,-8.831947326660156,0.005737250670790672,0.1082056313753128
314,335,15700,50.0,46,-50.0,0.0,,,,4.657279968261719,0.000994767,5699,-8.171099662780762,0.005523680243641138,0.06628064066171646
315,336,15750,50.0,46,-50.0,0.0,,,,4.892828941345215,0.0009947503333333333,5749,-6.236464023590088,0.005324576050043106,0.1528562307357788
316,337,15800,50.0,46,-50.0,0.0,,,,4.88627290725708,0.0009947336666666666,5799,-7.890836238861084,0.005154379643499851,0.06636522710323334
317,338,15850,50.0,46,-50.0,0.0,,,,4.774583339691162,0.000994717,5849,-7.586642265319824,0.004977379459887743,0.11530276387929916
318,338,15900,50.0,46,-50.0,0.0,,,,4.940871715545654,0.0009947003333333332,5899,-4.958562850952148,0.004807336255908012,0.08318153768777847
319,339,15950,50.0,46,-50.0,0.0,,,,4.605891227722168,0.0009946836666666666,5949,-8.101337432861328,0.004660625476390123,0.07686226069927216
320,340,16000,50.0,46,-50.0,0.0,,,,4.883149147033691,0.000994667,5999,-7.002951622009277,0.004507643170654774,0.20289091765880585
321,341,16050,50.0,47,-50.0,0.0,,,,4.81081485748291,0.0009946503333333333,6049,-7.099457740783691,0.00434624869376421,0.18361318111419678
322,342,16100,50.0,47,-50.0,0.0,,,,4.6384148597717285,0.0009946336666666667,6099,-7.020535945892334,0.004195447079837322,0.07780452072620392
323,342,16150,50.0,47,-50.0,0.0,,,,4.749305725097656,0.000994617,6149,-8.9086332321167,0.00405829306691885,0.10308045148849487
324,343,16200,50.0,47,-50.0,0.0,,,,4.932624340057373,0.0009946003333333334,6199,-8.199141502380371,0.0039341808296740055,0.1318989396095276
325,344,16250,50.0,47,-50.0,0.0,,,,4.924029350280762,0.0009945836666666666,6249,-5.411205768585205,0.003803436178714037,0.10988658666610718
326,345,16300,50.0,47,-50.0,0.0,,,,4.803414821624756,0.000994567,6299,-8.455587387084961,0.0036728191189467907,0.10327978432178497
327,346,16350,50.0,47,-50.0,0.0,,,,4.910781383514404,0.0009945503333333332,6349,-5.731263160705566,0.0035558196250349283,0.14904198050498962
328,346,16400,50.0,47,-50.0,0.0,,,,4.835920333862305,0.0009945336666666667,6399,-8.5013427734375,0.0034351993817836046,0.11452673375606537
329,347,16450,50.0,47,-50.0,0.0,,,,4.84010648727417,0.000994517,6449,-7.022696018218994,0.003320978721603751,0.09517435729503632
330,348,16500,50.0,47,-50.0,0.0,,,,4.700746059417725,0.0009945003333333333,6499,-5.5016188621521,0.0032258694991469383,0.13267399370670319
331,349,16550,50.0,47,-50.0,0.0,,,,4.959257125854492,0.0009944836666666667,6549,-3.724498748779297,0.0031354136299341917,0.08003918826580048
332,350,16600,50.0,47,-50.0,0.0,,,,4.846890926361084,0.000994467,6599,-6.988977909088135,0.0030442671850323677,0.12428060173988342
333,350,16650,50.0,47,-50.0,0.0,,,,4.7130351066589355,0.0009944503333333334,6649,-7.300894737243652,0.0029428121633827686,0.13286708295345306
334,351,16700,50.0,47,-50.0,0.0,,,,4.766473770141602,0.0009944336666666666,6699,-3.7552900314331055,0.0028532766737043858,0.11722753942012787
335,352,16750,50.0,47,-50.0,0.0,,,,4.8395256996154785,0.000994417,6749,-6.728536605834961,0.002773966873064637,0.10789907723665237
336,353,16800,50.0,47,-50.0,0.0,,,,4.858734130859375,0.0009944003333333333,6799,-5.837881088256836,0.0027054306119680405,0.13606905937194824
337,354,16850,50.0,47,-50.0,0.0,,,,4.7967143058776855,0.0009943836666666667,6849,-6.390506744384766,0.002648780820891261,0.23600651323795319
338,354,16900,50.0,47,-50.0,0.0,,,,4.719600677490234,0.0009943670000000001,6899,-5.464591979980469,0.0025777220726013184,0.05001950263977051
339,355,16950,50.0,47,-50.0,0.0,,,,4.984390735626221,0.0009943503333333333,6949,-3.9529573917388916,0.0025142019148916006,0.20552673935890198
340,356,17000,50.0,47,-50.0,0.0,,,,4.880815029144287,0.0009943336666666668,6999,-6.584499835968018,0.002442895667627454,0.06840135157108307
341,357,17050,50.0,47,-50.0,0.0,,,,5.067178249359131,0.000994317,7049,-5.0524091720581055,0.002384837716817856,0.1447184681892395
342,358,17100,50.0,47,-50.0,0.0,,,,4.846980571746826,0.0009943003333333334,7099,-5.981807708740234,0.0023215189576148987,0.08896693587303162
343,359,17150,50.0,47,-50.0,0.0,,,,4.822781085968018,0.0009942836666666666,7149,-4.759246349334717,0.0022506769746541977,0.1140349954366684
344,359,17200,50.0,47,-50.0,0.0,,,,4.925426483154297,0.000994267,7199,1.207923412322998,0.0021810492035001516,0.19116175174713135
345,360,17250,50.0,47,-50.0,0.0,,,,4.905876159667969,0.0009942503333333333,7249,-2.569971799850464,0.0021438375115394592,0.09065008163452148
346,361,17300,50.0,47,-50.0,0.0,,,,4.486216068267822,0.0009942336666666667,7299,-1.9854975938796997,0.002096793381497264,0.08155803382396698
347,362,17350,50.0,47,-50.0,0.0,,,,4.719412803649902,0.000994217,7349,-2.4798035621643066,0.0020428274292498827,0.10528109222650528
348,363,17400,50.0,47,-50.0,0.0,,,,4.792402267456055,0.0009942003333333334,7399,-3.7306735515594482,0.0019846600480377674,0.07339854538440704
349,363,17450,50.0,47,-50.0,0.0,,,,5.025946617126465,0.0009941836666666668,7449,-2.222689151763916,0.00195289496332407,0.10255642235279083
350,364,17500,50.0,47,-50.0,0.0,,,,4.870570659637451,0.000994167,7499,-4.2724199295043945,0.0019139887299388647,0.10619688034057617
351,365,17550,50.0,48,-50.0,0.0,,,,4.656798839569092,0.0009941503333333334,7549,-5.030017852783203,0.0018706098198890686,0.049689121544361115
352,366,17600,50.0,48,-50.0,0.0,,,,4.681235313415527,0.0009941336666666667,7599,-3.1537370681762695,0.0018296923954039812,0.07039152085781097
353,367,17650,50.0,48,-50.0,0.0,,,,4.809380054473877,0.000994117,7649,-4.542599201202393,0.001787899062037468,0.13207997381687164
354,367,17700,50.0,48,-50.0,0.0,,,,4.618707180023193,0.0009941003333333333,7699,-5.743030071258545,0.0017477363580837846,0.05969654396176338
355,368,17750,50.0,48,-50.0,0.0,,,,4.603545665740967,0.0009940836666666667,7749,-5.194313049316406,0.001722663757391274,0.07981003820896149
356,369,17800,50.0,48,-50.0,0.0,,,,4.733692646026611,0.000994067,7799,-2.8773748874664307,0.0016855899011716247,0.1168472170829773
357,370,17850,50.0,48,-50.0,0.0,,,,4.899440288543701,0.0009940503333333334,7849,0.3776073753833771,0.0016716321697458625,0.12954171001911163
358,371,17900,50.0,48,-50.0,0.0,,,,4.843229293823242,0.0009940336666666668,7899,-2.722273826599121,0.0016550722066313028,0.15936124324798584
359,372,17950,50.0,48,-50.0,0.0,,,,4.767370223999023,0.000994017,7949,-0.6482216119766235,0.0016256821108981967,0.0969793051481247
360,372,18000,50.0,48,-50.0,0.0,,,,4.673315048217773,0.0009940003333333335,7999,-0.33647745847702026,0.0016002203337848186,0.08664534986019135
361,373,18050,50.0,48,-50.0,0.0,,,,4.683048248291016,0.0009939836666666667,8049,-4.1356916427612305,0.0015776498476043344,0.08876008540391922
362,374,18100,50.0,48,-50.0,0.0,,,,4.917462348937988,0.0009939670000000001,8099,-2.8734943866729736,0.00153622985817492,0.5079257488250732
363,375,18150,50.0,48,-50.0,0.0,,,,4.966006278991699,0.0009939503333333333,8149,-0.47046375274658203,0.0014946237206459045,0.09221982210874557
364,376,18200,50.0,48,-50.0,0.0,,,,5.094793796539307,0.0009939336666666668,8199,2.485039710998535,0.001478175981901586,0.6037192940711975
365,376,18250,50.0,48,-50.0,0.0,,,,4.569072246551514,0.000993917,8249,-0.06375241279602051,0.0014650679659098387,0.08830751478672028
366,377,18300,50.0,48,-50.0,0.0,,,,4.971182823181152,0.0009939003333333334,8299,-0.7942140698432922,0.0014449707232415676,0.13149575889110565
367,378,18350,50.0,48,-50.0,0.0,,,,4.459967613220215,0.0009938836666666668,8349,0.42843160033226013,0.0014450486050918698,0.17211982607841492
368,379,18400,50.0,48,-50.0,0.0,,,,4.694367408752441,0.000993867,8399,0.688141405582428,0.0014424951514229178,0.11297234892845154
369,380,18450,50.0,48,-50.0,0.0,,,,4.899221897125244,0.0009938503333333333,8449,1.6282316446304321,0.0014388221316039562,0.08014922589063644
370,380,18500,50.0,48,-50.0,0.0,,,,4.821185111999512,0.0009938336666666667,8499,1.6060402393341064,0.0014416625490412116,0.10831072181463242
371,381,18550,50.0,48,-50.0,0.0,,,,4.649893760681152,0.000993817,8549,-1.2540061473846436,0.0014344590017572045,0.04929724708199501
372,382,18600,50.0,48,-50.0,0.0,,,,4.705550193786621,0.0009938003333333334,8599,0.877468466758728,0.001412139623425901,0.056287094950675964
373,383,18650,50.0,48,-50.0,0.0,,,,4.756895065307617,0.0009937836666666666,8649,-0.5740662217140198,0.0014174740063026547,0.11479368805885315
374,384,18700,50.0,48,-50.0,0.0,,,,4.71810245513916,0.000993767,8699,-2.4559285640716553,0.0014075011713430285,0.1542825996875763
375,384,18750,50.0,48,-50.0,0.0,,,,4.6944780349731445,0.0009937503333333332,8749,-1.0467580556869507,0.0013928383123129606,0.10502355545759201
376,385,18800,50.0,48,-50.0,0.0,,,,4.701686859130859,0.0009937336666666666,8799,-3.1663784980773926,0.0013617692748084664,0.2264575958251953
377,386,18850,50.0,48,-50.0,0.0,,,,4.7035417556762695,0.000993717,8849,4.081670761108398,0.001341391820460558,0.057477835565805435
378,387,18900,50.0,48,-50.0,0.0,,,,4.692798614501953,0.0009937003333333333,8899,-3.128824472427368,0.0013556752819567919,0.09790214896202087
379,388,18950,50.0,48,-50.0,0.0,,,,4.746146202087402,0.0009936836666666667,8949,-2.5357706546783447,0.0013245079899206758,0.14433372020721436
380,388,19000,50.0,48,-50.0,0.0,,,,4.620574474334717,0.000993667,8999,1.6586287021636963,0.0013014024589210749,0.10221888870000839
381,389,19050,50.0,48,-50.0,0.0,,,,4.506076812744141,0.0009936503333333334,9049,2.369239091873169,0.0013038733741268516,0.07835875451564789
382,390,19100,50.0,48,-50.0,0.0,,,,4.801804542541504,0.0009936336666666666,9099,-0.3056110143661499,0.0013206289149820805,0.09010477364063263
383,391,19150,50.0,48,-50.0,0.0,,,,4.97648286819458,0.000993617,9149,2.403291940689087,0.001315169152803719,0.08012166619300842
384,392,19200,50.0,48,-50.0,0.0,,,,4.76425313949585,0.0009936003333333332,9199,-0.2493346929550171,0.0013243942521512508,0.07253874838352203
385,392,19250,50.0,48,-50.0,0.0,,,,4.566415786743164,0.0009935836666666667,9249,-2.2104029655456543,0.0013283478328958154,0.11505217850208282
386,393,19300,50.0,49,-50.0,0.0,,,,4.6563334465026855,0.000993567,9299,1.7710586786270142,0.0013209166936576366,0.11063309013843536
387,394,19350,50.0,49,-50.0,0.0,,,,4.581283092498779,0.0009935503333333333,9349,-2.4743833541870117,0.0013167002471163869,0.07882648706436157
388,395,19400,50.0,49,-50.0,0.0,,,,4.662165641784668,0.0009935336666666668,9399,-1.156906247138977,0.0013039615005254745,0.10087297856807709
389,396,19450,50.0,49,-50.0,0.0,,,,4.666816711425781,0.000993517,9449,2.1508610248565674,0.001315901754423976,0.08213077485561371
390,397,19500,50.0,49,-50.0,0.0,,,,4.815934181213379,0.0009935003333333334,9499,1.3761303424835205,0.0013380112359300256,0.10158286988735199
391,397,19550,50.0,49,-50.0,0.0,,,,4.6872711181640625,0.0009934836666666666,9549,1.1659812927246094,0.001345406984910369,0.04691101610660553
392,398,19600,50.0,49,-50.0,0.0,,,,4.66556978225708,0.000993467,9599,-1.760786771774292,0.0013750294456258416,0.07644122838973999
393,399,19650,50.0,49,-50.0,0.0,,,,4.666714668273926,0.0009934503333333333,9649,4.843232154846191,0.0014356723986566067,0.140212282538414
394,400,19700,50.0,49,-50.0,0.0,,,,4.691871643066406,0.0009934336666666667,9699,0.025037407875061035,0.001481189508922398,0.10052192956209183
395,400,19750,50.0,49,-50.0,0.0,,,,4.416016578674316,0.000993417,9749,-0.36439448595046997,0.001475837896578014,0.08639626204967499
396,401,19800,50.0,49,-50.0,0.0,,,,4.4907097816467285,0.0009934003333333333,9799,0.26495450735092163,0.0014727566158398986,0.08134939521551132
397,402,19850,50.0,49,-50.0,0.0,,,,4.857342720031738,0.0009933836666666668,9849,-0.058476924896240234,0.0014821186196058989,0.12129668891429901
398,403,19900,50.0,49,-50.0,0.0,,,,4.535521507263184,0.000993367,9899,-0.6895497441291809,0.0014788839034736156,0.10752858966588974
399,404,19950,50.0,49,-50.0,0.0,,,,4.349537372589111,0.0009933503333333334,9949,-1.6053986549377441,0.0014635047409683466,0.07509815692901611
,,20000,,,,,-49.89,0.0,50.0,4.948554992675781,0.0009933336666666666,9999,-0.010028481483459473,0.0014564594021067023,0.10533002763986588
400,454,20000,50.0,43,-50.0,0.0,,,,,,,,,
401,455,20050,50.0,43,-50.0,0.0,,,,4.83915901184082,0.000993317,10049,1.072867512702942,0.0014242817414924502,0.14590483903884888
402,456,20100,50.0,44,-50.0,0.0,,,,4.662811279296875,0.0009933003333333333,10099,-1.161881685256958,0.001417295541614294,0.05137331038713455
403,457,20150,50.0,44,-50.0,0.0,,,,4.559179782867432,0.0009932836666666667,10149,-0.08526721596717834,0.001403832109645009,0.11324505507946014
404,458,20200,50.0,44,-50.0,0.0,,,,4.831632614135742,0.000993267,10199,2.8224570751190186,0.0014066711300984025,0.08096601068973541
405,459,20250,50.0,44,-50.0,0.0,,,,4.53952169418335,0.0009932503333333334,10249,1.8726284503936768,0.0014285716461017728,0.12324198335409164
406,460,20300,50.0,44,-50.0,0.0,,,,4.858327388763428,0.0009932336666666668,10299,-2.5540761947631836,0.001419194508343935,0.048095110803842545
407,460,20350,50.0,44,-50.0,0.0,,,,4.475486755371094,0.000993217,10349,0.2409738004207611,0.0013789789518341422,0.13544262945652008
408,461,20400,50.0,44,-50.0,0.0,,,,4.762277603149414,0.0009932003333333334,10399,2.9278852939605713,0.0014299339381977916,0.08739790320396423
409,462,20450,50.0,44,-50.0,0.0,,,,4.552484035491943,0.0009931836666666667,10449,-4.794482231140137,0.0014304578071460128,0.1286042481660843
410,463,20500,50.0,44,-50.0,0.0,,,,4.421963214874268,0.000993167,10499,-2.40287709236145,0.0013798529980704188,0.19303494691848755
411,464,20550,50.0,44,-50.0,0.0,,,,4.670332908630371,0.0009931503333333333,10549,1.4443352222442627,0.0013627663720399141,0.05207274109125137
412,464,20600,50.0,44,-50.0,0.0,,,,4.526107311248779,0.0009931336666666667,10599,2.2072415351867676,0.0013902836944907904,0.2313537299633026
413,465,20650,50.0,44,-50.0,0.0,,,,4.539189338684082,0.000993117,10649,0.46635085344314575,0.001378794782795012,0.2133065015077591
414,466,20700,50.0,44,-50.0,0.0,,,,4.467785835266113,0.0009931003333333334,10699,2.763850688934326,0.001419731299392879,0.15938976407051086
415,467,20750,50.0,44,-50.0,0.0,,,,4.614871978759766,0.0009930836666666668,10749,-1.065693974494934,0.0014827987179160118,0.1302228718996048
416,468,20800,50.0,44,-50.0,0.0,,,,4.556983947753906,0.000993067,10799,2.4346070289611816,0.0015602553030475974,0.08894385397434235
417,469,20850,50.0,44,-50.0,0.0,,,,4.986162185668945,0.0009930503333333335,10849,-0.07961419224739075,0.0016039598267525434,0.11407414078712463
418,469,20900,50.0,44,-50.0,0.0,,,,4.927179336547852,0.0009930336666666667,10899,1.9133446216583252,0.0015871520154178143,0.2142833024263382
419,470,20950,50.0,44,-50.0,0.0,,,,4.6735029220581055,0.0009930170000000001,10949,-2.247051239013672,0.001574716530740261,0.12124596536159515
420,471,21000,50.0,44,-50.0,0.0,,,,4.706037998199463,0.0009930003333333333,10999,-0.5154504776000977,0.0015175816370174289,0.08710744231939316
421,472,21050,50.0,44,-50.0,0.0,,,,4.686014175415039,0.0009929836666666668,11049,-0.5269400477409363,0.001501559978350997,0.16779758036136627
422,473,21100,50.0,44,-50.0,0.0,,,,4.715424537658691,0.000992967,11099,-3.239003896713257,0.0014705790672451258,0.0876011773943901
423,473,21150,50.0,44,-50.0,0.0,,,,4.4815216064453125,0.0009929503333333334,11149,-1.2894630432128906,0.001405905350111425,0.07853654026985168
424,474,21200,50.0,44,-50.0,0.0,,,,4.555627346038818,0.0009929336666666666,11199,0.30656862258911133,0.0013616894138976932,0.08152008056640625
425,475,21250,50.0,44,-50.0,0.0,,,,4.93955659866333,0.000992917,11249,1.4419307708740234,0.001330678816884756,0.14037030935287476
426,476,21300,50.0,44,-50.0,0.0,,,,4.784543514251709,0.0009929003333333335,11299,1.4269802570343018,0.0013386135688051581,0.0962362214922905
427,477,21350,50.0,44,-50.0,0.0,,,,4.539718151092529,0.0009928836666666667,11349,-2.1617836952209473,0.0013760612346231937,0.1178276389837265
428,477,21400,50.0,44,-50.0,0.0,,,,4.517592430114746,0.0009928670000000001,11399,0.717347264289856,0.0013892167480662465,0.07206472754478455
429,478,21450,50.0,44,-50.0,0.0,,,,4.442563056945801,0.0009928503333333334,11449,2.4374594688415527,0.0014067759038880467,0.09056498110294342
430,479,21500,50.0,44,-50.0,0.0,,,,4.696915626525879,0.0009928336666666666,11499,0.5418058037757874,0.0014272158732637763,0.04048095643520355
431,480,21550,50.0,44,-50.0,0.0,,,,4.531898498535156,0.000992817,11549,-0.34067630767822266,0.001411083503626287,0.06923575699329376
432,481,21600,50.0,44,-50.0,0.0,,,,4.464217185974121,0.0009928003333333332,11599,2.3676230907440186,0.0014056063955649734,0.06318043917417526
433,481,21650,50.0,44,-50.0,0.0,,,,4.683228969573975,0.0009927836666666667,11649,4.133148193359375,0.0014699292369186878,0.09227585792541504
434,482,21700,50.0,44,-50.0,0.0,,,,4.682704448699951,0.0009927669999999999,11699,2.917088270187378,0.0015257683116942644,0.11212489008903503
435,483,21750,50.0,44,-50.0,0.0,,,,4.477085590362549,0.0009927503333333333,11749,0.464201956987381,0.0015762384282425046,0.13725680112838745
436,484,21800,50.0,45,-50.0,0.0,,,,4.733340740203857,0.0009927336666666667,11799,1.4668247699737549,0.001625517848879099,0.12201365828514099
437,485,21850,50.0,45,-50.0,0.0,,,,4.510708808898926,0.000992717,11849,0.9007437229156494,0.0016868290258571506,0.06993117928504944
438,486,21900,50.0,45,-50.0,0.0,,,,4.479074954986572,0.0009927003333333334,11899,-2.4272093772888184,0.0016644682036712766,0.07149864733219147
439,486,21950,50.0,45,-50.0,0.0,,,,4.776567459106445,0.0009926836666666666,11949,-1.7381229400634766,0.0016603824915364385,0.21539226174354553
440,487,22000,50.0,45,-50.0,0.0,,,,4.807830810546875,0.000992667,11999,-3.5841333866119385,0.0016130193835124373,0.0753294825553894
441,488,22050,50.0,45,-50.0,0.0,,,,4.675508975982666,0.0009926503333333332,12049,-2.6349689960479736,0.0015675798058509827,0.07250122725963593
442,489,22100,50.0,45,-50.0,0.0,,,,4.685655117034912,0.0009926336666666667,12099,-0.845345139503479,0.0015175301814451814,0.07652892172336578
443,490,22150,50.0,45,-50.0,0.0,,,,4.807197570800781,0.000992617,12149,1.5984437465667725,0.001521801925264299,0.08090679347515106
444,490,22200,50.0,45,-50.0,0.0,,,,4.778582572937012,0.0009926003333333333,12199,-0.5981078147888184,0.001489587128162384,0.13522441685199738
445,491,22250,50.0,45,-50.0,0.0,,,,4.620972156524658,0.0009925836666666668,12249,1.9544416666030884,0.0014599234564229846,0.08677162230014801
446,492,22300,50.0,45,-50.0,0.0,,,,4.744295120239258,0.000992567,12299,1.8210008144378662,0.001506997854448855,0.10130588710308075
447,493,22350,50.0,45,-50.0,0.0,,,,4.537761211395264,0.0009925503333333334,12349,-0.31783992052078247,0.0015354827046394348,0.05865967273712158
448,494,22400,50.0,45,-50.0,0.0,,,,4.693095684051514,0.0009925336666666666,12399,0.23033899068832397,0.001563007477670908,0.11390434205532074
449,494,22450,50.0,45,-50.0,0.0,,,,4.921229839324951,0.000992517,12449,0.711951494216919,0.0015680231153964996,0.10860984772443771
450,495,22500,50.0,45,-50.0,0.0,,,,4.921171188354492,0.0009925003333333333,12499,-0.44044122099876404,0.0015839561820030212,0.03859822452068329
451,496,22550,50.0,45,-50.0,0.0,,,,4.701087474822998,0.0009924836666666667,12549,-1.2817139625549316,0.0015391414053738117,0.09093012660741806
452,497,22600,50.0,45,-50.0,0.0,,,,4.933846950531006,0.000992467,12599,0.5839349031448364,0.0014473891351372004,0.08864930272102356
453,498,22650,50.0,45,-50.0,0.0,,,,4.89276123046875,0.0009924503333333333,12649,2.0945212841033936,0.001411088858731091,0.06136457249522209
454,498,22700,50.0,45,-50.0,0.0,,,,4.724860668182373,0.0009924336666666668,12699,1.0869494676589966,0.0014296938898041844,0.05047641694545746
455,499,22750,50.0,45,-50.0,0.0,,,,4.7253336906433105,0.000992417,12749,0.5694977045059204,0.0014446318382397294,0.093556247651577
456,500,22800,50.0,45,-50.0,0.0,,,,4.666698455810547,0.0009924003333333334,12799,-1.8701062202453613,0.0014226229395717382,0.1028999388217926
457,501,22850,50.0,45,-49.99,0.0,,,,4.699560165405273,0.0009923836666666666,12849,-2.504213809967041,0.001364560448564589,0.08105941116809845
458,502,22900,50.0,45,-49.99,0.0,,,,4.716678142547607,0.000992367,12899,-1.0292932987213135,0.0013455584412440658,0.11628307402133942
459,502,22950,50.0,45,-49.99,0.0,,,,4.593349456787109,0.0009923503333333333,12949,-2.192526340484619,0.0013346970081329346,0.07663318514823914
460,503,23000,50.0,45,-49.99,0.0,,,,4.509774684906006,0.0009923336666666667,12999,2.3825631141662598,0.001331637380644679,0.06048305332660675
461,504,23050,50.0,45,-49.99,0.0,,,,4.467405319213867,0.000992317,13049,-0.84626704454422,0.0013723490992560983,0.11937087774276733
462,505,23100,50.0,45,-49.99,0.0,,,,4.808085918426514,0.0009923003333333334,13099,-2.2676308155059814,0.0013280627317726612,0.1858721375465393
463,506,23150,50.0,45,-49.99,0.0,,,,4.724934101104736,0.0009922836666666668,13149,0.3412809371948242,0.0012737868819385767,0.06699694693088531
464,506,23200,50.0,45,-49.99,0.0,,,,4.6974968910217285,0.000992267,13199,-1.868170976638794,0.0012400635750964284,0.06859372556209564
465,507,23250,50.0,45,-49.99,0.0,,,,4.548740386962891,0.0009922503333333335,13249,1.4926118850708008,0.001224835985340178,0.06151667237281799
466,508,23300,50.0,45,-49.99,0.0,,,,4.675378322601318,0.0009922336666666667,13299,0.06685304641723633,0.0012751518515869975,0.07031764835119247
